NIC,gender,age,hypertension,heart_disease,bmi,HbA1c_level,blood_glucose_level,diabetes
198846149069,0,57.0,0,0,22.58,6.6,85,0
842156950V,1,59.0,0,0,31.12,6.0,240,1
977586214V,1,6.0,0,0,16.72,4.5,85,0
198416286776,0,45.0,0,0,38.71,5.7,130,0
715858080V,0,50.0,1,0,25.92,6.2,85,0
936029381V,0,32.0,0,0,24.18,6.1,140,0
198735625230,0,60.0,0,0,23.77,6.1,140,0
791250774V,0,34.0,0,0,23.49,6.6,80,0
914965071V,1,3.0,0,0,15.84,5.7,155,0
199088567584,0,80.0,0,0,27.32,5.7,130,0
708696125V,0,52.0,0,0,28.29,6.1,126,0
199112147616,0,20.0,0,0,27.32,6.1,140,0
763339748V,1,77.0,1,0,32.2,5.8,260,1
198391105948,1,10.0,0,0,27.32,4.0,155,0
922673986V,1,3.0,0,0,27.32,6.0,158,0
199592953951,1,11.0,0,0,15.69,6.0,155,0
996691192V,0,22.0,0,0,37.1,6.2,160,0
834490403V,1,74.0,0,0,24.53,6.6,145,0
198420236320,1,64.0,0,0,33.9,7.0,300,1
199885228659,1,19.0,0,0,27.21,6.2,80,0
992177626V,0,25.0,0,0,48.35,6.5,145,0
200148887647,0,66.0,1,0,24.23,5.8,130,0
198496063991,0,39.0,0,0,30.83,4.0,130,0
198668576341,0,38.0,0,0,32.11,4.5,145,0
199167396601,0,62.0,1,1,20.57,5.7,85,0
754872882V,0,80.0,0,0,27.32,5.7,80,0
848308136V,1,2.0,0,0,17.58,6.0,159,0
825821171V,0,77.0,0,0,25.56,4.8,90,0
198431610136,0,33.0,0,0,28.57,4.0,90,0
893640428V,0,50.0,0,0,29.12,6.0,100,0
766655510V,0,54.0,1,0,22.48,9.0,126,1
198338521136,1,33.0,0,0,27.32,4.8,155,0
200027924408,0,66.0,1,0,29.05,3.5,126,0
199761133822,0,46.0,1,0,23.13,6.1,159,0
200107309992,0,33.0,0,0,27.21,4.8,145,0
761793015V,1,80.0,0,1,23.76,5.0,159,0
848252313V,0,61.0,0,0,27.32,5.8,85,0
752768273V,0,18.0,0,0,20.58,6.2,85,0
919402537V,0,0.8,0,0,15.07,4.5,160,0
772808910V,0,24.0,0,0,22.57,6.5,100,0
801280045V,0,55.0,1,0,26.0,7.5,260,1
774885689V,0,62.0,1,0,27.32,4.0,80,0
199967576248,1,58.0,0,0,25.13,4.5,200,0
845405927V,0,24.0,0,0,38.5,5.0,80,0
198464077115,1,65.0,0,0,32.9,6.5,220,1
198394750098,1,6.0,0,0,15.91,4.0,200,0
199238463024,0,48.0,0,0,22.95,6.5,80,0
199631599564,0,23.0,0,0,54.69,5.8,159,0
200427945219,1,43.0,0,0,28.32,6.6,140,0
796526144V,1,48.0,1,0,28.35,9.0,130,1
973587529V,0,45.0,0,0,21.7,4.8,130,0
198755777281,0,11.0,0,0,27.32,5.8,145,0
200144344483,1,57.0,0,0,25.2,6.1,140,0
198229659440,0,50.0,0,0,27.32,5.7,80,0
199319449729,1,33.0,0,0,35.55,5.8,155,0
939566210V,1,65.0,1,0,27.51,4.8,100,0
769799110V,0,77.0,0,0,27.32,6.1,158,0
811313466V,0,52.0,0,0,23.45,4.0,100,0
714304099V,0,14.0,0,0,18.04,6.1,145,0
200444092701,1,19.0,0,0,20.18,4.8,80,0
199530159181,0,74.0,1,0,46.06,9.0,200,1
198864657792,1,77.0,0,0,22.59,6.5,85,0
200152348954,0,0.24,0,0,11.24,3.5,85,0
791319581V,0,41.0,0,0,24.27,4.5,85,0
797591448V,1,55.0,0,0,21.09,5.7,100,0
199255872264,1,37.0,0,0,27.32,4.5,80,0
198824496995,0,30.0,0,0,26.95,4.0,90,0
837979447V,1,72.0,0,0,27.32,6.0,160,0
918698090V,0,46.0,0,0,27.32,6.5,145,0
860289818V,0,80.0,0,0,27.32,4.0,80,0
771807334V,1,27.0,0,0,30.83,4.0,140,0
199504455891,0,48.0,0,0,33.37,5.0,85,0
199914061073,0,29.0,0,0,29.87,6.2,85,0
198072892812,0,61.0,0,0,27.32,6.6,240,1
969333180V,0,62.0,0,0,27.32,4.0,126,0
770200419V,1,56.0,0,0,23.98,4.8,80,0
861289139V,1,17.0,0,0,19.31,4.8,100,0
908481910V,1,15.0,0,0,20.9,5.8,100,0
198061440185,1,31.0,0,0,25.43,6.5,100,0
199188464247,1,68.0,0,0,27.32,5.8,158,0
199479248771,0,80.0,0,0,22.29,5.8,130,0
198002373898,0,41.0,0,0,23.12,6.6,155,0
955044284V,1,4.0,0,0,16.15,6.0,126,0
200208947629,1,57.0,0,0,26.47,4.5,200,0
995450070V,0,16.0,0,0,34.39,6.0,130,0
198371613597,0,22.0,0,0,26.6,4.0,155,0
199423341253,0,79.0,0,0,25.97,6.8,159,1
200043680853,1,71.0,0,0,31.17,6.0,140,0
946372472V,0,42.0,1,0,45.85,6.1,155,0
966510886V,0,58.0,0,0,23.48,6.5,80,0
200289942604,0,23.0,0,0,19.98,6.5,159,0
200185922279,0,32.0,0,0,50.9,4.0,140,0
200554593412,1,10.0,0,0,15.48,6.0,130,0
198774509202,1,45.0,0,0,21.6,4.8,159,0
962873978V,0,30.0,0,0,41.91,4.8,155,0
200483082233,0,54.0,0,0,19.3,6.2,80,0
198413687571,0,49.0,0,0,24.78,6.6,158,0
767280035V,0,31.0,0,0,37.62,6.1,155,0
898662138V,1,40.0,0,0,30.34,5.0,80,0
199876905884,0,35.0,0,0,24.93,4.8,130,0
198744912367,0,10.0,0,0,14.88,4.0,158,0
870707785V,1,55.0,0,1,30.35,6.1,140,0
200122025464,0,13.0,0,0,17.46,5.0,160,0
198860534978,1,61.0,0,0,36.05,6.6,158,0
760055607V,1,15.0,0,0,20.88,6.6,80,0
200184510560,1,28.0,0,0,32.11,7.5,159,1
199323356208,1,43.0,0,0,49.0,5.7,260,1
199570174529,0,21.0,0,0,28.35,4.8,80,0
938376163V,0,26.0,0,0,38.08,6.2,126,0
896871008V,0,50.0,1,0,37.75,6.2,85,0
200183680129,1,46.0,0,0,35.72,6.2,85,0
735829759V,0,24.0,0,0,20.19,6.6,80,0
198000486213,1,43.0,0,0,58.8,6.0,160,0
199938959394,1,54.0,0,0,25.5,5.0,85,0
199325662560,0,50.0,0,0,31.26,4.0,160,0
200209367092,1,66.0,0,0,28.33,6.0,130,1
198003650376,1,45.0,0,0,27.32,5.8,158,0
989426331V,1,54.0,0,0,32.48,4.0,155,0
869512773V,1,48.0,0,0,28.28,4.5,126,0
200448678133,0,10.0,0,0,16.81,6.5,126,0
198370395248,0,46.0,0,0,20.93,3.5,126,0
766709762V,0,24.0,0,0,18.19,4.8,130,0
724173016V,1,26.0,0,0,27.44,4.5,90,0
199542802402,1,59.0,1,0,33.6,9.0,280,1
199737014399,0,41.0,0,0,23.96,5.8,159,0
198007058745,1,45.0,1,0,27.17,8.2,155,1
785566755V,1,78.0,0,0,22.59,6.5,160,0
199313413588,1,61.0,0,0,39.06,5.7,158,0
198875799236,0,67.0,1,0,27.51,6.0,155,0
888185753V,1,45.0,0,0,32.36,4.5,159,0
904006045V,0,76.0,0,0,20.72,4.0,158,0
199193076666,0,80.0,0,0,23.91,3.5,100,0
935456494V,1,47.0,0,0,27.17,6.5,90,0
778628236V,0,55.0,0,0,31.82,4.5,90,0
198821338478,0,80.0,0,0,24.45,5.0,140,0
774187543V,0,17.0,0,0,17.77,4.8,160,0
200345628684,1,68.0,0,0,25.7,4.8,126,0
198450605008,0,24.0,0,0,22.86,6.0,85,0
200528309737,1,16.0,0,0,18.76,6.6,200,0
896420895V,1,9.0,0,0,17.22,5.8,160,0
199591138911,0,48.0,0,0,27.32,5.0,155,0
976431111V,1,31.0,0,0,27.32,6.0,200,0
198392991450,1,46.0,0,0,30.15,4.0,140,0
198942717726,0,73.0,0,0,25.19,5.0,90,0
981424552V,1,53.0,0,0,30.54,3.5,126,0
849311240V,1,1.56,0,0,17.57,4.5,158,0
200438184927,1,10.0,0,0,16.96,3.5,126,0
795001451V,0,32.0,0,0,27.32,6.5,100,0
843806904V,1,61.0,0,0,33.19,5.7,100,0
199896563555,0,5.0,0,0,16.61,6.6,160,0
200103524437,0,60.0,0,0,40.26,6.2,158,0
981232714V,0,80.0,0,0,37.18,5.0,145,0
728132283V,0,12.0,0,0,21.61,6.0,159,0
199551961475,0,65.0,0,0,58.1,7.5,140,1
199580993114,0,52.0,0,0,27.53,5.7,145,0
870148436V,1,45.0,0,0,26.7,6.6,140,0
199180644821,0,25.0,0,0,27.91,6.1,160,0
198819339804,1,20.0,0,0,22.66,6.6,140,0
198666489849,0,54.0,0,0,24.0,6.1,140,0
931770229V,0,23.0,0,0,27.22,3.5,100,0
916046774V,0,25.0,0,0,27.32,6.5,80,0
199831306852,1,69.0,1,0,32.16,4.0,80,0
879423964V,1,25.0,0,0,25.95,4.8,130,0
200022243402,1,44.0,0,0,29.91,6.6,90,0
199097642273,0,63.0,0,0,31.89,4.0,90,0
199728844139,0,4.0,0,0,19.89,5.8,155,0
911458790V,0,4.0,0,0,18.67,5.8,159,0
199295271438,0,39.0,0,0,27.32,5.0,155,0
827230350V,1,69.0,0,0,35.4,6.6,280,1
200479109249,1,63.0,0,0,27.32,3.5,130,0
954691959V,0,80.0,0,0,25.24,6.0,158,0
881051454V,1,36.0,0,0,25.94,6.6,145,0
199250337702,0,20.0,0,0,24.3,6.2,80,0
198138485795,0,61.0,1,0,33.11,5.0,130,0
793069894V,0,77.0,0,0,24.42,6.0,100,0
701222045V,1,62.0,0,0,27.32,5.0,126,0
962636098V,0,54.0,0,0,26.27,6.6,140,0
199440322849,0,49.0,0,0,35.98,6.0,160,0
198232897881,1,26.0,0,0,23.86,4.0,140,0
199260570130,0,27.0,0,0,44.1,5.8,85,0
737345274V,1,31.0,0,0,33.92,5.0,90,0
743472848V,1,21.0,0,0,27.32,4.5,130,0
935748968V,0,46.0,0,0,27.32,5.7,130,0
807659568V,0,80.0,0,0,27.32,6.2,100,0
198974486921,0,38.0,0,0,36.34,5.7,200,0
981958401V,1,23.0,0,0,27.32,4.5,158,0
792258599V,0,28.0,0,0,27.32,3.5,200,0
199227697205,0,50.0,0,0,20.45,6.0,145,0
198553371215,1,2.0,0,0,49.7,4.0,80,0
974582559V,0,62.0,0,0,27.32,5.7,80,0
198571642059,1,80.0,0,1,29.45,6.6,80,0
861118125V,0,22.0,0,0,20.01,6.0,126,0
199853528014,0,66.0,1,0,28.8,4.0,158,0
200245972740,1,26.0,0,0,23.6,6.5,100,0
965453220V,0,11.0,0,0,16.02,4.0,126,0
818012811V,0,45.0,0,0,35.23,5.7,155,0
979450237V,1,8.0,0,0,27.32,6.1,130,0
199182413586,0,44.0,0,0,20.36,6.0,160,0
782666520V,0,62.0,0,0,27.32,5.7,100,0
199921443641,0,67.0,0,0,19.16,5.8,155,0
798716601V,0,25.0,0,0,21.63,6.2,100,0
941565021V,0,18.0,0,0,18.14,6.0,100,0
198604867928,0,73.0,0,0,27.28,6.2,80,0
198190752284,1,69.0,0,1,32.23,6.6,90,0
200518054924,1,31.0,0,0,27.32,6.1,140,0
846495240V,1,17.0,0,0,28.11,4.8,145,0
765700929V,1,31.0,0,0,43.9,6.1,200,0
199648625148,0,80.0,0,0,35.53,3.5,100,0
975204933V,0,17.0,0,0,19.39,4.0,140,0
200402423682,0,29.0,0,0,27.32,4.8,100,0
200313868030,1,41.0,0,0,34.09,6.2,90,0
768525055V,1,34.0,0,0,33.0,3.5,200,0
198846625765,0,20.0,0,0,19.59,5.8,90,0
198833975809,1,57.0,0,0,25.63,5.0,140,0
199374385618,0,22.0,0,0,21.57,3.5,90,0
942762215V,1,29.0,0,0,27.32,6.5,159,0
944595743V,1,58.0,0,0,29.95,6.0,100,0
937317441V,1,30.0,0,0,29.67,5.7,160,0
199264834481,1,13.0,0,0,19.04,4.5,80,0
199641416725,0,40.0,0,0,33.03,6.0,130,0
928977026V,0,25.0,0,0,27.32,4.0,140,0
198625567890,0,21.0,0,0,38.99,6.5,160,0
912351028V,0,54.0,0,0,30.18,6.5,140,0
750690289V,1,0.24,0,0,14.5,4.0,80,0
849388409V,0,42.0,0,0,26.15,5.7,200,0
934303186V,1,80.0,0,0,22.99,4.0,159,0
198836745236,0,59.0,0,0,27.32,4.8,100,0
741652759V,0,6.0,0,0,18.23,6.5,130,0
199546213950,1,17.0,0,0,40.21,5.8,80,0
869277416V,0,44.0,0,0,27.12,4.5,155,0
793542651V,0,2.0,0,0,17.78,6.1,85,0
749596554V,0,61.0,0,0,19.91,4.8,130,0
934876149V,1,67.0,0,0,21.8,6.1,145,0
710322487V,0,24.0,0,0,23.71,4.8,140,0
726022704V,1,47.0,0,0,28.76,5.8,126,0
200033298691,0,76.0,0,0,33.18,5.0,90,0
199957537089,0,10.0,0,0,27.32,6.0,85,0
705845855V,1,51.0,0,0,27.32,6.0,80,0
878345816V,1,18.0,0,0,27.32,4.0,159,0
199529957838,0,17.0,0,0,25.76,6.5,145,0
199303108860,0,67.0,0,0,27.32,4.5,126,0
743862020V,0,22.0,0,0,25.77,4.0,145,0
200108917910,0,61.0,1,0,47.53,3.5,159,0
200272541889,1,71.0,0,0,31.18,6.5,280,1
843557577V,0,32.0,0,0,20.83,5.7,80,0
198972036270,0,68.0,0,0,37.08,8.2,140,1
198070718900,1,8.0,0,0,18.1,6.5,158,0
199638355618,0,25.0,0,0,27.32,6.5,126,0
857124675V,0,80.0,0,0,27.32,4.0,159,0
965405531V,0,80.0,0,0,31.47,6.2,145,0
198586545035,1,28.0,0,0,27.32,6.6,155,0
781506612V,0,4.0,0,0,14.92,6.6,80,0
804480998V,1,7.0,0,0,19.43,6.2,90,0
198034141083,1,50.0,0,0,46.61,6.2,126,0
198409796302,1,37.0,0,0,24.62,5.0,158,0
198344293782,0,39.0,0,0,25.05,4.8,140,0
198034753082,0,25.0,0,0,22.49,3.5,80,0
996067657V,0,36.0,0,0,27.32,6.6,159,0
859467777V,0,49.0,0,0,25.82,5.0,100,0
198795497587,0,29.0,0,0,30.6,5.7,159,0
199425162087,1,44.0,0,0,27.32,6.1,155,0
735402342V,1,64.0,0,0,25.82,5.8,145,0
735317560V,1,23.0,0,0,31.9,5.0,100,0
933752209V,0,40.0,0,0,23.29,5.0,126,0
200210025108,0,40.0,0,0,34.32,3.5,85,0
200233510561,1,71.0,0,0,42.2,7.0,145,1
199994845230,1,71.0,0,0,26.92,6.6,160,0
198003603565,1,75.0,0,0,32.9,8.8,155,1
200182011479,0,26.0,0,0,23.37,5.8,159,0
198339505108,0,52.0,0,0,26.85,6.1,158,0
198876582298,0,53.0,0,0,37.44,6.5,90,0
800167035V,1,18.0,0,0,21.6,3.5,80,0
976434668V,0,67.0,0,0,35.27,5.7,85,0
199403593309,0,80.0,0,0,26.91,4.5,158,0
199007250171,1,14.0,0,0,21.48,6.0,130,0
198636953306,0,71.0,0,0,30.91,6.2,160,0
198661478807,1,57.0,0,0,28.54,6.2,140,0
948462201V,1,69.0,0,0,25.12,6.1,126,0
905952645V,1,19.0,0,0,27.32,6.6,145,0
199618528016,1,30.0,0,0,22.0,5.0,100,0
890342092V,1,5.0,0,0,24.35,6.6,200,0
998380548V,1,62.0,0,0,27.32,4.8,130,0
843480343V,0,22.0,0,0,36.61,4.0,145,0
729014644V,1,50.0,0,0,36.33,6.0,130,0
822841501V,1,50.0,0,0,27.32,5.7,160,0
199922621365,0,48.0,0,0,23.26,6.5,100,0
809773370V,0,51.0,0,0,43.43,5.8,160,1
874192332V,1,45.0,0,0,22.01,4.8,90,0
199471893162,1,80.0,0,0,28.77,6.5,200,0
198992799927,0,28.0,0,0,25.44,6.0,158,0
199756237645,1,7.0,0,0,16.9,4.8,145,0
738485923V,0,45.0,0,0,25.42,6.5,100,0
198856832096,1,55.0,0,0,28.75,4.5,158,0
199950814386,0,80.0,0,0,19.69,6.0,155,0
199503118988,0,28.0,0,0,27.48,4.5,160,0
199976689286,0,56.0,0,0,36.98,5.7,130,0
914146354V,0,80.0,0,0,31.17,6.5,140,1
862270828V,1,33.0,1,0,34.38,5.7,158,0
198800378348,1,58.0,0,0,28.59,6.0,140,0
198543386128,0,38.0,0,0,22.55,6.6,85,0
764298509V,0,3.0,0,0,16.66,6.5,80,0
198950891117,0,56.0,0,0,26.97,4.8,145,0
199695415563,0,51.0,1,0,26.14,6.5,126,0
911268110V,0,65.0,0,0,29.48,6.6,140,0
199641211531,0,48.0,0,0,25.1,5.0,126,0
982963552V,0,25.0,0,0,59.03,5.0,160,0
199229195634,1,22.0,0,0,34.1,6.5,158,0
955790924V,1,50.0,0,0,27.32,5.7,90,0
749335053V,0,72.0,0,0,27.32,6.5,100,0
760172520V,1,44.0,0,0,30.17,6.5,200,0
802884583V,0,31.0,0,0,40.89,5.0,160,0
200458368555,0,39.0,0,0,29.8,5.0,90,0
941887379V,1,51.0,0,0,34.58,4.5,155,0
199965100063,0,35.0,0,0,50.44,6.2,140,0
988236644V,0,9.0,0,0,18.9,6.2,159,0
761068100V,0,13.0,0,0,22.14,6.6,140,0
200172435662,0,18.0,0,0,27.32,6.0,130,0
783452946V,1,66.0,0,0,27.32,4.5,145,0
198378468292,0,32.0,0,0,40.77,6.0,80,0
198372907832,0,77.0,0,0,23.7,4.8,126,0
200319342637,0,29.0,0,0,21.16,6.2,145,0
705855013V,0,51.0,0,0,26.05,5.8,140,0
892999461V,0,70.0,0,0,47.03,5.8,145,0
199096720713,0,66.0,0,0,19.35,6.2,100,0
199962508683,1,66.0,0,0,30.27,6.1,100,0
773771517V,0,37.0,0,0,23.64,6.5,155,0
951689133V,0,47.0,0,0,21.54,6.2,90,0
198273939874,1,55.0,0,0,27.32,3.5,90,0
824278412V,0,48.0,0,0,27.32,6.6,140,0
715108074V,0,30.0,0,0,27.19,5.0,90,0
901090136V,1,32.0,0,0,20.22,3.5,126,0
970821623V,0,26.0,0,0,27.32,5.7,85,0
199845560026,1,37.0,0,0,30.05,4.8,85,0
198091402912,0,28.0,0,0,28.08,6.5,100,0
198131219293,0,8.0,0,0,18.66,6.1,160,0
728785588V,0,80.0,0,0,27.32,4.8,85,0
200552690608,0,68.0,0,0,27.32,5.0,100,0
198490325118,0,51.0,0,0,29.29,7.5,155,1
872508580V,1,12.0,0,0,27.32,6.1,155,0
866448561V,0,38.0,0,0,27.32,6.6,126,0
791391940V,1,59.0,0,0,26.96,6.2,155,0
966859573V,0,38.0,0,0,17.33,5.0,200,0
199895558903,1,32.0,0,0,27.32,5.7,160,0
199656431800,1,66.0,0,0,30.67,5.8,100,0
200254978611,0,40.0,0,0,31.39,5.8,80,0
199063339994,0,16.0,0,0,22.03,5.7,200,0
816619253V,0,58.0,0,0,31.7,4.8,90,0
964066303V,0,4.0,0,0,27.32,3.5,200,0
199436466028,0,21.0,0,0,25.42,4.5,100,0
708555045V,1,3.0,0,0,27.32,6.0,158,0
999388933V,0,17.0,0,0,25.51,6.0,140,0
802888145V,0,52.0,0,1,41.66,7.5,220,1
972931657V,0,66.0,0,0,28.9,5.7,158,0
960434703V,1,4.0,0,0,17.56,6.0,90,0
848682075V,0,30.0,0,0,27.32,5.0,85,0
200102181161,0,30.0,0,0,27.32,5.8,90,0
774951524V,0,6.0,0,0,15.72,4.5,130,0
198040078157,0,14.0,0,0,27.32,4.0,155,0
199847836200,1,2.0,0,0,18.14,6.6,130,0
198249232880,1,43.0,0,0,46.07,4.8,126,0
199383711888,1,58.0,0,0,27.32,6.0,140,0
837715797V,0,31.0,0,0,33.92,5.8,155,0
198840520979,1,2.0,0,0,18.56,6.2,85,0
198555520469,0,80.0,0,0,21.59,3.5,155,0
200575839300,0,29.0,0,0,24.05,6.6,100,0
945512481V,0,19.0,0,0,20.56,5.8,126,0
199349568313,0,44.0,0,0,27.32,4.5,126,0
834926391V,0,26.0,0,0,19.69,6.5,90,0
974740383V,0,59.0,0,0,27.32,4.5,126,0
937705855V,0,24.0,0,0,27.56,6.1,85,0
199189082987,1,70.0,0,0,27.32,3.5,130,0
810718600V,0,2.0,0,0,16.08,6.6,90,0
199883812399,1,45.0,0,0,23.7,4.0,126,0
200164461801,0,71.0,0,0,21.65,4.8,100,0
940776647V,0,13.0,0,0,27.32,6.6,100,0
199693378956,1,41.0,0,0,27.23,6.6,200,0
902802461V,1,42.0,1,0,32.44,6.6,90,0
987253904V,1,16.0,0,0,19.75,4.5,130,0
941537550V,1,6.0,0,0,14.98,5.0,130,0
884460505V,0,19.0,0,0,27.32,5.0,158,0
198438198468,1,30.0,0,0,31.57,3.5,160,0
898135529V,0,2.0,0,0,21.51,4.0,160,0
199753362764,1,28.0,0,0,27.32,5.7,155,0
198302064098,0,67.0,0,0,27.32,5.8,160,0
927464287V,1,5.0,0,0,27.32,5.7,80,0
758360203V,1,55.0,1,0,28.6,4.5,145,0
985976790V,0,50.0,0,0,33.86,3.5,90,0
198247429798,0,22.0,0,0,22.73,4.5,158,0
892558094V,1,21.0,0,0,24.82,6.6,160,0
198688247577,1,80.0,0,0,25.15,4.5,145,0
198002508728,0,57.0,0,0,30.23,5.8,140,0
813751752V,0,51.0,0,0,39.82,6.0,240,1
763597462V,0,65.0,0,0,49.97,8.2,220,1
198607851860,0,60.0,0,0,28.34,9.0,200,1
199502397120,1,51.0,0,0,28.59,6.1,159,0
735934054V,0,9.0,0,0,20.91,5.7,145,0
812178555V,1,31.0,0,0,27.32,6.5,130,0
199334018905,0,35.0,0,0,24.4,6.2,85,0
773484246V,0,73.0,0,0,23.58,5.0,158,0
891635099V,0,63.0,0,0,47.61,6.0,260,1
937829944V,0,61.0,0,0,27.44,6.1,100,0
199449050958,0,39.0,0,0,25.81,6.2,90,0
966951223V,0,6.0,0,0,27.32,5.8,145,0
777817919V,0,21.0,0,0,36.49,6.0,140,0
752128828V,0,64.0,0,0,24.31,6.5,85,0
827213364V,1,37.0,0,0,27.32,4.5,85,0
200383071217,0,23.0,0,0,24.45,3.5,126,0
200572504908,1,1.48,0,0,15.65,6.2,80,0
907345820V,1,23.0,0,0,43.26,5.8,90,0
752675001V,0,40.0,0,0,28.71,3.5,126,0
989328789V,0,41.0,0,0,27.32,3.5,155,0
198792109013,0,80.0,0,0,38.51,5.7,160,1
922738183V,0,32.0,0,0,26.67,6.2,160,0
200369389051,0,30.0,0,0,33.0,6.5,90,0
200264333190,0,24.0,0,0,27.32,5.0,200,0
198496220457,1,60.0,0,0,31.58,7.5,145,1
200000568982,1,80.0,0,0,25.84,4.8,158,0
802137047V,0,58.0,0,0,35.56,4.5,155,0
198643519816,0,51.0,0,1,27.32,4.0,130,0
198319281780,0,80.0,0,0,32.35,6.6,158,0
983336514V,1,62.0,0,0,40.13,6.6,145,1
772855787V,1,50.0,0,0,27.32,4.0,155,0
199075658023,1,55.0,0,0,36.16,6.6,100,0
199401351999,1,38.0,0,0,32.11,6.1,158,0
776862891V,0,42.0,0,0,25.5,5.8,200,0
199134114539,0,60.0,0,0,27.32,5.0,158,0
719169004V,1,21.0,0,0,27.32,4.5,90,0
198021773957,0,52.0,0,0,29.7,5.7,200,0
198410516125,1,67.0,0,0,35.3,7.5,130,1
705951103V,0,32.0,0,0,27.32,6.2,130,0
829259107V,1,72.0,0,1,23.22,4.5,160,0
966369419V,0,26.0,0,0,29.22,6.6,126,0
711270855V,1,23.0,0,0,27.32,4.0,145,0
200409032486,1,49.0,0,0,23.53,6.2,140,0
854110039V,0,56.0,0,0,28.69,5.8,130,0
845658037V,0,17.0,0,0,27.32,4.5,200,0
725173399V,1,38.0,0,0,27.32,5.8,159,0
199907282747,0,57.0,0,0,39.85,6.6,160,0
736518129V,1,62.0,0,0,27.32,4.5,126,0
784081536V,1,73.0,0,0,27.8,4.8,145,0
823421936V,0,34.0,0,0,33.38,4.5,140,0
200101988846,0,70.0,0,1,26.39,4.5,159,0
198049382659,1,4.0,0,0,18.99,4.5,80,0
200189355692,1,43.0,0,0,29.09,6.5,158,0
198659212077,0,7.0,0,0,16.16,6.2,160,0
199601103085,0,74.0,0,1,28.21,7.5,140,1
199638439025,1,60.0,0,0,28.06,6.6,130,0
199738720704,0,1.08,0,0,15.28,5.0,140,0
198787167130,1,1.08,0,0,14.58,4.0,159,0
924137092V,1,68.0,0,0,45.02,6.1,130,0
199222807416,0,43.0,0,0,24.09,3.5,80,0
765658605V,0,37.0,0,0,28.51,6.0,158,0
801708645V,0,20.0,0,0,30.05,5.0,126,0
199488428002,1,58.0,0,0,32.12,5.7,155,0
929333566V,0,29.0,0,0,27.46,4.5,85,0
707135979V,1,51.0,0,0,22.4,6.5,200,0
198403608399,0,21.0,0,0,23.49,5.7,80,0
198477410819,0,22.0,0,0,30.21,6.5,140,0
931045259V,0,58.0,0,0,26.12,6.6,155,0
705778528V,1,67.0,0,0,30.7,4.0,140,0
198153650554,1,13.0,0,0,19.72,4.5,140,0
199545095195,0,76.0,0,0,26.26,9.0,200,1
853811370V,1,11.0,0,0,16.57,4.0,80,0
940125585V,1,43.0,0,0,23.51,6.6,126,0
904848719V,1,30.0,0,0,27.32,6.6,90,0
199362022607,1,27.0,1,0,31.16,5.0,160,0
818835276V,1,5.0,0,0,27.32,4.5,126,0
827119932V,0,35.0,0,0,33.83,4.5,159,0
774250042V,0,0.64,0,0,15.83,6.5,126,0
710351450V,0,68.0,1,1,34.32,5.7,220,1
199575550462,1,40.0,0,0,27.94,4.8,80,0
919591021V,1,75.0,0,0,27.32,6.2,159,1
199994170868,0,34.0,0,0,19.53,5.7,126,0
720617613V,0,23.0,0,0,18.77,4.5,160,0
199795078336,0,0.88,0,0,18.02,6.2,100,0
810045503V,1,20.0,0,0,27.32,5.0,126,0
935402102V,0,16.0,0,0,24.98,6.6,126,0
199424532084,0,74.0,0,0,23.72,3.5,80,0
835831306V,0,68.0,1,0,37.93,4.0,159,0
198648742723,0,68.0,0,0,17.0,5.7,200,0
940907467V,1,20.0,0,0,29.02,6.0,80,0
758558211V,1,9.0,0,0,18.68,6.5,90,0
715744523V,0,30.0,0,0,27.32,6.6,90,0
791357161V,0,16.0,0,0,19.72,6.1,145,0
913678090V,0,9.0,0,0,27.32,4.5,80,0
955176297V,0,38.0,0,0,30.66,6.5,145,0
198240259753,0,60.0,0,0,24.6,6.0,158,0
974055989V,0,24.0,0,0,29.23,6.6,158,0
741364287V,0,25.0,0,0,22.58,6.6,158,0
198717962719,1,56.0,0,0,27.54,6.5,100,0
200152524692,1,53.0,0,0,27.32,6.1,300,1
198457108208,0,37.0,0,0,26.85,6.6,145,0
717990738V,1,8.0,0,0,16.38,6.2,80,0
198733918744,0,20.0,0,0,27.32,6.6,145,0
198816808994,0,44.0,0,0,21.95,6.0,159,0
198209139702,1,61.0,1,0,41.98,3.5,90,0
198290519850,0,49.0,0,0,26.51,4.8,100,0
788608273V,1,73.0,0,1,27.32,6.6,100,0
958676356V,0,43.0,0,0,23.86,5.8,145,0
199004596428,0,80.0,0,1,25.19,6.6,140,0
199913521909,1,76.0,1,1,20.14,4.8,155,0
199139578795,0,20.0,0,0,27.32,6.6,85,0
200391951030,0,44.0,0,0,19.31,6.5,200,1
744629097V,0,79.0,0,0,23.86,5.7,85,0
749039963V,0,53.0,0,0,27.32,6.1,85,0
714005384V,1,15.0,0,0,30.36,6.1,200,0
814619753V,0,42.0,0,0,24.48,5.7,158,0
799373334V,0,42.0,0,0,27.32,5.7,80,0
199375839192,1,37.0,0,0,25.72,3.5,159,0
199351310716,1,5.0,0,0,18.8,6.2,85,0
908129046V,1,45.0,1,0,26.47,4.0,158,0
774805482V,1,43.0,0,0,26.08,6.1,155,0
199612009956,1,5.0,0,0,15.1,5.8,85,0
894398936V,0,26.0,0,0,21.22,6.6,200,0
753002537V,1,50.0,1,0,27.32,5.7,260,1
811645965V,1,73.0,0,0,25.91,9.0,160,1
