NIC,gender,age,hypertension,heart_disease,bmi,HbA1c_level,blood_glucose_level,diabetes
927523936V,0,34.0,0,0,22.86,5.0,90,0
985531455V,1,80.0,0,0,19.92,6.6,160,0
732377487V,1,80.0,0,1,25.7,4.5,130,0
714733632V,1,52.0,0,0,40.46,5.7,260,1
738735960V,0,8.0,0,0,15.1,6.0,140,0
729828861V,1,4.0,0,0,18.89,6.6,85,0
715187046V,1,53.0,0,0,22.65,5.0,90,0
820778808V,0,13.0,0,0,19.86,6.1,140,0
200062223352,0,76.0,1,0,23.8,4.8,140,0
906171126V,0,47.0,0,0,27.32,5.7,90,0
198349284719,1,80.0,0,1,29.21,3.5,158,0
198512391744,0,47.0,0,0,20.47,4.0,155,0
970448171V,0,39.0,0,0,40.98,5.7,126,0
805663461V,0,79.0,0,0,20.73,6.6,90,0
199757325377,1,49.0,0,0,30.89,6.6,155,0
199843858776,0,71.0,1,0,27.32,6.6,90,0
878938328V,1,33.0,0,0,29.18,6.1,155,0
705072320V,0,9.0,0,0,20.9,6.2,145,0
873421478V,0,18.0,0,0,27.32,6.6,160,0
198933230146,0,17.0,0,0,16.5,5.8,155,0
199012314077,1,45.0,1,0,50.78,6.8,126,1
198617376227,0,27.0,0,0,27.32,6.0,159,0
200484187649,0,34.0,0,0,23.14,4.0,85,0
982552939V,0,76.0,0,0,23.43,4.5,200,0
198561204415,0,42.0,0,0,27.22,5.0,140,0
198353205585,0,58.0,0,0,39.5,6.1,85,0
976055210V,0,47.0,0,0,41.42,6.5,90,0
200294800554,0,65.0,0,0,29.63,4.0,158,0
198071390116,1,49.0,0,0,22.7,6.2,100,0
853446570V,0,53.0,0,0,31.4,3.5,160,0
199836563683,0,63.0,0,0,41.81,8.8,280,1
777089875V,1,41.0,0,0,35.92,6.6,126,0
200424452309,1,57.0,1,0,20.1,4.8,85,0
845812300V,0,15.0,0,0,27.32,5.7,126,0
198628408590,0,31.0,0,0,27.32,4.0,160,0
199228355550,0,16.0,0,0,26.43,6.0,145,0
200383462070,1,4.0,0,0,16.43,6.5,155,0
732159255V,0,30.0,0,0,27.32,3.5,158,0
938852588V,1,53.0,0,0,29.09,6.6,80,0
825411280V,1,46.0,0,0,24.84,6.1,85,0
899363724V,0,32.0,0,0,27.32,6.6,145,0
199271535004,0,0.64,0,0,15.79,6.5,140,0
706468306V,0,29.0,0,0,22.32,4.0,160,0
198630045268,0,72.0,0,0,36.52,6.6,140,1
199962284395,0,47.0,1,0,32.03,5.8,100,0
975524012V,1,36.0,0,0,27.32,3.5,80,0
933907378V,1,60.0,0,0,29.3,6.5,280,1
198450166677,0,40.0,0,0,25.16,4.5,200,0
200299427240,1,79.0,0,0,29.4,3.5,85,0
200319733263,0,55.0,0,0,27.56,8.2,159,1
714753344V,0,20.0,0,1,27.32,5.7,85,0
199787438048,0,53.0,0,0,34.24,5.0,158,0
199461433756,0,68.0,0,0,25.89,6.0,85,0
993600991V,0,7.0,0,0,27.32,4.8,85,0
751916861V,0,17.0,0,0,22.05,6.5,159,0
199737926046,0,28.0,0,0,23.56,6.5,100,0
993429092V,0,53.0,0,0,25.11,5.0,126,0
875551449V,1,38.0,0,0,44.3,6.5,158,0
198616171741,0,16.0,0,0,19.78,6.0,90,0
198168858834,0,20.0,0,0,27.32,6.1,160,0
823131873V,1,68.0,0,0,23.67,4.0,140,0
806592588V,0,56.0,0,0,27.32,5.7,130,0
886937055V,1,59.0,0,0,27.32,4.5,100,0
718238010V,0,72.0,0,0,27.32,6.2,80,0
199161891556,1,64.0,0,0,27.32,6.2,80,0
825171008V,0,38.0,1,0,41.92,5.8,126,0
819187808V,0,53.0,0,0,27.32,3.5,200,0
822625110V,1,8.0,0,0,20.0,4.0,126,0
819344487V,0,24.0,0,0,27.32,6.1,145,0
199656762617,0,35.0,0,0,27.32,6.6,80,0
200095065181,0,41.0,0,0,37.54,4.0,158,0
199399389105,0,17.0,0,0,29.7,6.1,200,0
916273959V,0,36.0,0,0,27.32,3.5,100,0
712880591V,0,26.0,0,0,40.25,6.5,100,0
199506107169,0,57.0,0,0,27.32,3.5,155,0
764216474V,0,12.0,0,0,26.7,5.8,80,0
817720842V,0,80.0,0,0,28.67,5.7,200,0
198951644979,0,38.0,0,0,27.32,4.0,200,0
893753310V,0,80.0,1,0,22.95,6.1,200,0
885927071V,1,6.0,0,0,35.14,3.5,160,0
200584118159,1,59.0,0,0,32.07,5.7,100,0
729923218V,0,45.0,0,0,42.24,6.1,130,0
905727586V,0,55.0,0,0,34.46,6.1,145,1
198015114279,0,6.0,0,0,27.32,4.5,100,0
974602530V,1,58.0,1,0,32.84,6.6,155,1
199946832587,1,67.0,0,0,23.86,5.0,140,0
198635821792,0,58.0,0,0,29.57,5.0,155,0
774332547V,1,3.0,0,0,16.12,6.6,90,0
199220530289,0,42.0,0,0,27.32,4.0,160,0
943213379V,1,39.0,0,0,25.54,5.8,140,0
772798888V,1,5.0,0,0,15.97,4.5,145,0
849047708V,1,24.0,0,0,27.32,5.8,160,0
199107734817,0,24.0,0,0,28.49,5.0,80,0
940168448V,0,46.0,0,0,27.94,6.2,85,0
990772632V,0,69.0,0,0,24.91,5.8,145,0
782446506V,1,3.0,0,0,15.33,6.6,100,0
200291665398,0,45.0,0,0,18.79,5.7,130,0
199103151004,1,16.0,0,0,27.32,4.5,130,0
199685871047,1,80.0,1,1,23.61,6.2,126,0
199109824895,0,50.0,0,0,27.32,3.5,140,0
860294506V,1,63.0,0,0,31.62,5.7,280,1
838113709V,1,0.24,0,0,17.17,4.5,85,0
200585421638,1,74.0,0,1,22.28,3.5,200,0
199487719195,0,47.0,1,0,36.26,6.0,158,0
875802830V,1,53.0,0,0,28.84,6.1,160,0
200455114847,0,17.0,0,0,23.24,4.8,85,0
199606217735,1,36.0,0,0,28.06,4.5,140,0
789901351V,1,77.0,1,0,33.67,3.5,100,0
199004183457,0,71.0,1,0,26.19,5.8,140,0
906308537V,0,80.0,1,1,27.32,6.6,200,1
198312862655,1,80.0,0,0,27.32,4.8,158,0
922204008V,1,39.0,0,0,33.1,6.0,158,0
911138877V,0,38.0,0,0,27.32,6.6,80,0
854603672V,1,80.0,0,0,27.32,6.0,90,0
198475527932,1,71.0,0,1,31.59,6.2,130,0
199347262342,1,59.0,0,0,23.84,5.7,126,0
799565342V,0,47.0,0,0,21.14,4.0,155,0
773446317V,0,80.0,1,1,26.57,6.2,160,0
971624356V,1,1.8,0,0,18.84,6.2,126,0
747516658V,1,17.0,0,0,27.32,6.0,158,0
791960847V,0,76.0,1,0,24.07,3.5,130,0
198016924098,1,54.0,0,1,30.68,6.2,159,0
199049942792,0,51.0,0,0,19.2,5.0,130,0
791437469V,0,52.0,0,0,42.1,4.0,80,0
198952071669,1,64.0,0,0,37.12,6.1,126,1
199453331210,1,62.0,0,0,27.32,3.5,130,0
730966207V,0,58.0,0,0,21.67,5.7,200,0
746157122V,1,26.0,0,0,27.32,6.2,200,0
200270899043,1,9.0,0,0,14.6,5.8,140,0
908022381V,0,5.0,0,0,15.49,6.6,85,0
939604706V,1,7.0,0,0,27.32,6.1,200,0
199378327099,0,23.0,0,0,25.32,5.0,158,0
198246764236,1,1.0,0,0,27.32,4.8,159,0
200436039053,1,62.0,0,0,32.01,4.5,158,0
198532358367,0,80.0,0,0,23.51,6.2,85,0
199396244678,0,79.0,0,0,21.52,5.8,158,0
919053772V,0,56.0,0,0,35.84,8.2,160,1
868220711V,1,51.0,0,0,21.52,6.1,130,1
710479746V,1,17.0,0,0,23.25,4.5,130,0
199123650920,1,51.0,0,0,29.6,6.0,145,0
200283031791,1,76.0,0,1,28.35,6.0,158,0
198771313869,0,67.0,0,1,24.02,6.2,80,0
199672252528,0,66.0,0,0,27.32,4.0,85,0
200517829007,0,47.0,0,0,27.32,6.6,158,0
198207201721,0,5.0,0,0,15.6,6.1,155,0
997224288V,0,50.0,0,0,41.95,4.0,200,0
954754886V,0,73.0,0,0,26.9,6.0,155,0
198430862294,1,28.0,0,0,29.78,3.5,80,0
200202154938,0,18.0,0,0,27.32,4.8,200,0
199933345490,0,38.0,0,0,41.43,6.2,100,0
795349683V,0,59.0,0,0,28.9,8.2,145,1
883948548V,0,1.24,0,0,27.32,4.8,200,0
780487468V,1,4.0,0,0,16.8,6.1,126,0
886588033V,0,11.0,0,0,13.74,3.5,126,0
854533182V,1,21.0,0,0,31.41,6.5,158,0
724293888V,0,56.0,0,1,24.21,6.8,260,1
199230019504,0,36.0,0,0,27.32,6.1,145,0
198876512440,0,57.0,0,0,27.32,6.6,140,0
199186578478,1,48.0,1,0,27.32,6.5,155,0
199379448320,0,12.0,0,0,15.46,5.8,158,0
198040627431,0,36.0,0,0,20.67,5.0,126,0
996858929V,0,43.0,0,0,23.93,6.5,159,0
198211506170,0,55.0,0,0,31.05,4.5,159,0
198540869649,0,38.0,0,0,22.14,4.0,80,0
200442132286,0,71.0,1,1,44.63,6.2,160,0
200312242949,0,67.0,1,0,40.37,3.5,80,0
198159182298,1,39.0,1,0,39.75,6.1,80,0
802093823V,0,40.0,0,0,28.33,4.0,158,0
199369575373,0,46.0,0,0,27.32,6.1,160,0
200107245033,0,63.0,0,0,27.32,5.7,130,0
198575552182,0,80.0,0,0,27.32,6.0,100,0
981332200V,0,44.0,1,0,27.32,5.0,140,0
199126835920,1,10.0,0,0,20.35,5.8,130,0
198226007902,1,37.0,0,0,21.89,4.8,90,0
199121115812,1,9.0,0,0,16.5,4.8,100,0
198750997175,0,2.0,0,0,15.69,4.5,126,0
200075301818,1,34.0,0,0,22.38,4.5,100,0
997817177V,0,58.0,0,0,35.7,6.1,159,0
199142380263,0,44.0,0,0,23.26,4.0,80,0
910455271V,1,6.0,0,0,15.34,6.1,200,0
783665769V,1,27.0,0,0,23.52,6.0,159,0
749962987V,0,44.0,1,0,27.32,6.6,100,0
959468738V,1,65.0,0,0,27.32,6.6,140,0
198752418944,1,59.0,1,0,23.65,6.1,158,0
198612939818,1,78.0,0,0,27.32,4.8,130,0
200515359358,1,70.0,0,0,31.68,9.0,130,1
916193442V,0,0.16,0,0,15.62,4.0,100,0
789671721V,1,34.0,0,0,21.41,5.0,130,0
200021540865,0,19.0,0,0,27.32,4.8,85,0
199933574404,1,3.0,0,0,27.32,5.7,100,0
198636794595,0,11.0,0,0,13.85,6.5,140,0
200508587147,0,32.0,0,0,21.79,3.5,90,0
198041386136,1,0.8,0,0,12.6,6.6,100,0
199971879999,0,80.0,0,0,27.32,6.0,160,0
805873342V,0,7.0,0,0,23.71,5.0,85,0
200355247486,0,17.0,0,0,27.32,3.5,85,0
199431987384,1,24.0,0,0,28.18,5.8,260,1
198995299828,0,21.0,0,0,27.32,6.2,159,0
763878284V,0,47.0,0,0,31.06,6.6,130,0
926748834V,1,76.0,0,0,26.78,5.0,130,0
737092895V,1,30.0,0,0,27.32,6.1,155,0
198798358407,1,5.0,0,0,14.17,5.8,155,0
199771082526,0,3.0,0,0,27.32,6.5,85,0
199049191726,1,57.0,0,0,25.55,3.5,145,0
818895607V,0,56.0,0,0,29.55,5.0,130,0
879939494V,1,43.0,0,0,23.96,6.2,80,0
199416337139,0,59.0,0,0,29.69,3.5,80,0
198768800448,0,4.0,0,0,17.95,4.5,160,0
198294213497,0,45.0,0,0,33.25,5.0,145,0
895798394V,1,73.0,0,0,26.83,6.2,140,0
200510708273,1,58.0,0,0,40.75,4.0,100,0
941912915V,0,50.0,0,0,35.07,4.8,155,0
198146005307,0,28.0,0,0,26.18,6.2,160,0
198680750827,1,34.0,0,0,27.32,6.2,160,0
843224506V,1,24.0,0,0,25.7,6.1,140,0
943020784V,0,78.0,0,0,36.32,6.1,80,0
200017294127,1,23.0,0,0,30.71,4.8,85,0
983845278V,1,31.0,0,0,27.32,6.6,100,0
962286480V,0,46.0,0,0,31.17,5.0,140,0
970160246V,1,29.0,0,0,27.31,4.8,100,0
738193783V,0,19.0,0,0,26.57,6.0,159,0
199484104298,0,11.0,0,0,27.32,5.0,160,0
836455498V,0,25.0,0,0,32.87,6.5,140,0
200379854978,0,35.0,0,0,29.94,6.0,155,0
200417132381,1,57.0,0,0,26.69,6.2,85,0
977481311V,0,62.0,0,0,27.32,5.0,80,0
200145394493,0,43.0,0,0,24.07,6.6,160,0
199161868557,1,40.0,0,0,32.72,6.6,159,1
999164687V,0,24.0,0,0,27.08,5.8,85,0
978429550V,0,62.0,0,0,43.49,9.0,300,1
199394198571,1,66.0,0,1,30.18,6.8,130,1
930073907V,0,63.0,1,0,27.32,6.2,160,0
833548991V,1,72.0,0,0,30.83,5.7,140,1
779315420V,0,7.0,0,0,15.37,6.1,130,0
199941352278,0,5.0,0,0,18.4,3.5,160,0
199507591119,1,45.0,0,0,30.68,4.8,90,0
199328832952,1,64.0,0,1,32.5,8.2,126,1
198336513604,0,26.0,0,0,21.8,6.6,90,0
199529624799,0,22.0,0,0,28.89,4.0,100,0
198022960699,0,77.0,1,0,38.51,5.7,85,0
199469055228,1,78.0,1,1,27.32,4.0,159,0
783459006V,1,4.0,0,0,15.77,6.2,80,0
200303626380,0,13.0,0,0,16.77,6.6,100,0
199983441419,1,2.0,0,0,18.03,4.5,130,0
920883678V,1,19.0,0,0,23.52,6.6,200,0
760825016V,1,5.0,0,0,15.31,6.5,126,0
199877858898,0,40.0,0,0,25.06,6.2,159,0
200022667532,1,33.0,0,0,26.74,4.8,158,0
901090351V,0,69.0,0,0,28.35,5.7,90,0
200060522746,0,22.0,0,0,43.68,4.8,155,0
890159398V,0,39.0,0,0,27.32,8.8,200,1
199472295492,1,68.0,0,0,22.48,6.6,145,0
730441651V,0,80.0,0,0,27.32,5.7,200,0
736160066V,0,15.0,0,0,27.32,3.5,200,0
199408974250,0,4.0,0,0,23.91,4.8,80,0
890242081V,1,58.0,1,1,31.5,5.8,145,0
864528815V,1,34.0,0,0,30.08,5.8,159,0
816381205V,1,63.0,0,0,27.8,5.8,100,0
993063443V,0,37.0,0,0,26.02,6.1,160,0
200442917810,0,3.0,0,0,27.32,3.5,100,0
974780253V,1,10.0,0,0,28.53,5.0,145,0
743526257V,0,24.0,0,0,26.45,6.1,145,0
973580071V,1,74.0,0,0,27.32,5.7,145,1
198529277048,1,30.0,0,0,29.34,6.6,140,0
199048604088,0,29.0,0,0,26.53,6.2,90,0
936952667V,0,15.0,0,0,21.72,5.8,85,0
852893143V,1,50.0,0,0,27.32,6.6,126,0
856363085V,1,65.0,0,0,26.27,6.0,155,0
717636045V,0,18.0,0,0,22.21,4.5,85,0
731627401V,1,58.0,0,0,39.12,8.8,140,1
200026372211,0,17.0,0,0,35.47,4.8,145,0
857365718V,1,37.0,0,0,27.32,7.5,240,1
713248700V,0,10.0,0,0,27.32,5.7,140,0
877253042V,1,33.0,0,0,27.32,6.1,126,0
986120918V,1,34.0,0,0,37.23,5.7,158,0
200234617749,0,44.0,0,0,22.38,6.1,159,0
198680751214,1,43.0,0,0,27.32,4.8,160,0
199307520432,1,47.0,0,0,27.32,6.0,200,0
199784815908,1,50.0,0,0,29.09,6.6,159,0
199378599997,1,65.0,0,0,27.32,6.1,159,0
199233679462,0,64.0,0,0,31.3,6.5,155,0
199141722494,0,23.0,0,0,25.2,4.0,145,0
871450994V,1,0.8,0,0,17.61,4.5,155,0
904535416V,1,25.0,0,0,27.32,6.1,90,0
737475025V,0,29.0,0,0,27.36,6.0,140,0
742191072V,0,51.0,0,0,27.32,6.5,90,0
199953199227,1,55.0,0,0,27.32,6.5,145,0
198954624854,1,5.0,0,0,12.73,3.5,126,0
758280997V,1,44.0,0,0,31.17,6.1,100,0
704518840V,1,43.0,0,0,25.2,6.2,85,0
987552290V,1,52.0,0,0,21.46,3.5,90,0
199228779654,1,7.0,0,0,15.56,5.8,159,0
815821386V,0,44.0,0,0,26.13,6.1,200,0
933410558V,0,60.0,0,0,20.19,5.8,159,0
199796456907,1,24.0,0,0,20.16,6.2,200,0
870876655V,0,80.0,1,0,27.85,6.1,126,0
853844093V,1,42.0,1,0,23.97,5.0,155,0
200013592831,0,43.0,0,0,33.59,5.0,126,0
198241621830,0,39.0,0,0,27.32,5.8,200,0
198683752752,0,26.0,0,0,31.01,5.8,85,0
790058150V,0,19.0,0,0,23.03,6.6,155,0
200594309416,1,56.0,1,0,26.53,4.0,145,0
951797727V,1,56.0,0,1,38.3,5.0,80,0
200393654481,1,0.56,0,0,19.43,4.8,85,0
198284659140,0,34.0,0,0,45.59,6.0,85,0
198879655724,1,40.0,0,0,32.49,6.0,85,0
198534923708,0,45.0,0,0,34.5,5.7,100,0
199161359935,0,39.0,0,0,26.87,6.5,90,0
198664700420,0,34.0,0,0,26.24,4.0,160,0
877623661V,1,19.0,0,0,24.0,5.0,80,0
807817722V,0,2.0,0,0,15.49,3.5,200,0
786017011V,0,54.0,0,0,39.15,3.5,160,0
199456443861,1,40.0,0,0,38.68,5.0,145,0
702050407V,0,1.72,0,0,19.97,6.5,100,0
199796007617,1,7.0,0,0,15.06,6.5,130,0
198201727794,1,72.0,0,0,27.53,6.2,130,0
956353911V,0,59.0,0,0,41.71,3.5,130,0
198485796176,0,51.0,0,0,21.19,8.2,140,1
715107123V,0,43.0,0,0,27.32,4.5,126,0
773046008V,1,45.0,0,0,48.05,5.8,155,0
198652632305,0,2.0,0,0,13.02,3.5,160,0
200295633624,0,78.0,0,0,22.95,6.1,145,0
957471799V,1,55.0,0,0,27.32,6.0,100,0
715368157V,0,23.0,0,0,22.9,4.8,145,0
876360281V,0,53.0,0,0,21.53,6.6,140,0
866153717V,1,4.0,0,0,27.32,6.5,155,0
739500523V,0,38.0,0,0,19.6,5.7,130,0
772868740V,1,5.0,0,0,15.7,4.5,145,0
200530325549,1,14.0,0,0,18.93,6.1,80,0
786713057V,0,2.0,0,0,15.0,6.6,160,0
782407732V,1,51.0,0,0,31.82,6.5,155,0
866400273V,1,59.0,0,0,38.35,5.0,140,0
200018832451,1,58.0,0,0,34.06,6.2,145,0
198334213276,0,58.0,1,0,22.32,4.0,130,0
198776923852,0,21.0,0,0,30.91,6.1,130,0
970382959V,0,5.0,0,0,16.63,5.7,145,0
857455784V,0,37.0,0,0,22.32,6.2,145,0
987871185V,0,45.0,0,0,32.24,5.0,159,0
200495255327,0,63.0,0,0,27.32,6.2,85,0
200510927792,0,46.0,0,0,28.97,5.7,158,0
198634980674,0,57.0,0,0,42.59,7.5,140,1
974557984V,0,58.0,0,0,24.3,5.0,145,0
720655599V,1,74.0,0,1,25.24,5.8,85,0
199183146527,0,60.0,0,0,25.84,4.5,126,0
796113948V,1,44.0,0,0,27.32,3.5,126,0
198084220388,0,44.0,0,0,29.26,4.5,158,0
198280231339,1,17.0,0,0,21.96,3.5,80,0
904509637V,0,47.0,0,0,29.9,6.0,100,0
199694614807,0,16.0,0,0,14.21,6.0,100,0
198605570036,1,47.0,0,0,30.89,6.1,200,0
199874695888,0,40.0,0,0,21.3,3.5,159,0
198679012050,1,55.0,0,0,38.17,6.8,200,1
919472257V,0,12.0,0,0,17.97,4.0,159,0
955013334V,0,57.0,0,0,26.79,4.0,155,0
198440980402,0,51.0,0,0,25.18,6.5,126,0
927338857V,0,42.0,0,0,27.32,4.5,130,0
199513394214,0,22.0,0,0,27.32,6.5,158,0
942537596V,0,57.0,1,0,27.9,6.6,126,0
992098407V,1,32.0,0,0,24.39,6.6,160,0
198292981892,1,70.0,0,0,31.5,6.1,126,0
198319814893,0,68.0,0,0,27.21,6.2,158,0
980442796V,0,63.0,0,0,37.31,5.0,160,0
803807456V,0,37.0,0,0,19.66,5.0,140,0
860187387V,0,59.0,0,0,20.4,4.8,159,0
199843339635,1,52.0,0,0,24.51,6.1,155,0
916166927V,1,69.0,0,1,29.0,4.5,126,0
198383436108,0,0.48,0,0,15.25,6.1,159,0
198375814324,0,24.0,0,0,29.16,6.5,90,0
198509628468,1,50.0,0,0,31.77,6.2,126,0
199151320027,0,11.0,0,0,27.32,5.0,158,0
199322096944,1,71.0,0,0,20.67,5.7,158,0
850901812V,0,23.0,0,0,41.49,6.0,155,0
862436900V,1,77.0,1,0,24.1,6.0,80,0
797076877V,1,58.0,0,0,38.59,8.8,280,1
199392472903,0,22.0,0,0,27.32,6.5,130,0
757794636V,0,52.0,0,0,36.94,4.0,140,0
198317950377,0,22.0,0,0,27.32,6.6,158,0
199285246820,1,62.0,0,0,25.43,5.7,126,0
200490715603,1,35.0,0,0,24.76,4.0,90,0
825238803V,0,54.0,0,0,39.12,5.7,280,1
198099680195,0,48.0,0,0,28.39,6.0,158,0
893978646V,0,14.0,0,0,27.32,5.0,160,0
198172781719,0,15.0,0,0,27.53,6.5,130,0
859729952V,0,80.0,0,0,27.32,4.0,160,0
957657536V,0,33.0,0,0,33.67,6.2,200,0
200513687139,1,0.56,0,0,17.62,6.5,155,0
867334772V,0,13.0,0,0,21.81,4.0,80,0
200477778855,0,45.0,0,0,43.76,6.0,160,0
200166279192,0,67.0,0,0,27.32,4.5,160,0
199345018186,0,41.0,0,0,21.96,4.8,80,0
972363389V,0,30.0,0,0,27.32,3.5,160,0
198270298207,0,61.0,1,0,27.32,6.1,158,0
200319963480,1,6.0,0,0,20.88,5.8,100,0
199520794168,0,42.0,0,0,29.87,5.8,158,0
976282151V,1,62.0,0,0,27.32,5.8,126,0
198483970101,0,72.0,1,0,23.36,6.6,85,0
913426686V,0,43.0,0,0,22.76,6.0,140,0
199316274543,1,44.0,0,0,23.59,4.8,158,0
958704171V,0,17.0,0,0,26.01,4.5,145,0
846978349V,1,9.0,0,0,27.32,6.1,145,0
746918546V,0,65.0,0,0,27.32,4.5,126,0
200593997651,0,62.0,0,0,27.32,5.0,160,0
198748075435,0,47.0,0,0,22.95,6.1,90,0
759038689V,1,57.0,1,0,34.04,5.7,90,0
989747771V,0,41.0,0,0,29.62,6.0,80,0
760985680V,1,8.0,0,0,14.44,6.2,140,0
777867004V,1,55.0,0,0,34.45,6.6,145,0
200286635023,1,57.0,0,0,38.46,6.6,280,1
198355632963,0,24.0,0,0,22.24,4.5,140,0
830127636V,0,67.0,0,0,17.88,4.5,80,0
957375040V,1,17.0,0,0,28.14,6.1,145,0
199509100556,0,3.0,0,0,27.32,6.2,159,0
198521148691,0,19.0,0,0,29.97,6.1,140,0
199904997100,0,63.0,0,0,22.76,6.5,85,0
199500643289,0,17.0,0,0,25.75,5.0,85,0
198615613641,0,31.0,0,0,27.32,6.6,140,0
200103911511,0,51.0,0,0,22.04,6.0,158,0
198571841365,1,70.0,0,0,29.29,4.8,200,0
198080701329,0,28.0,0,0,27.32,6.5,145,0
806650032V,1,12.0,0,0,16.36,6.0,85,0
888076698V,0,52.0,0,0,26.46,5.7,85,0
736343887V,0,49.0,0,0,28.9,5.8,130,0
945906822V,0,45.0,0,0,23.11,6.2,85,0
870539822V,1,20.0,0,0,19.62,6.5,140,0
922631666V,1,67.0,0,1,41.85,4.0,85,0
200481248436,1,61.0,0,0,45.71,6.6,145,0
199831375563,0,4.0,0,0,21.56,6.2,126,0
198663358695,0,28.0,0,0,23.25,6.5,126,0
766518332V,0,49.0,0,0,27.32,5.0,158,0
890272598V,0,40.0,0,0,30.66,6.5,80,0
863028565V,0,17.0,0,0,31.73,4.8,126,0
715841627V,1,60.0,1,0,37.99,6.5,126,0
199201620859,0,43.0,1,0,26.52,7.5,145,1
993648775V,0,30.0,0,0,48.09,5.7,200,0
199726438000,1,10.0,0,0,18.81,4.8,158,0
825938251V,0,38.0,0,0,22.94,4.0,155,0
789723987V,0,65.0,0,1,24.55,4.0,100,0
738641302V,0,51.0,0,0,31.91,3.5,200,0
721386369V,1,29.0,0,0,22.94,6.6,159,0
924283011V,0,26.0,0,0,21.46,5.8,90,0
198020220889,0,21.0,0,0,30.05,5.0,145,0
706937569V,1,63.0,0,0,27.32,5.0,85,0
838032706V,0,46.0,0,0,22.9,6.2,159,0
923200518V,0,35.0,0,0,24.32,6.2,130,0
738799721V,1,35.0,0,0,24.3,4.8,158,0
843019655V,1,12.0,0,0,18.67,6.5,85,0
914427113V,1,52.0,1,0,36.11,7.0,220,1
198836166428,1,44.0,0,0,27.32,5.8,126,0
821990519V,1,12.0,0,0,23.88,5.0,200,0
199204059170,1,15.0,0,0,18.56,4.8,100,0
200504793849,0,57.0,0,0,25.82,4.0,155,0
199152099598,0,80.0,0,0,27.32,6.1,159,0
199413511851,0,44.0,0,0,25.0,6.6,158,0
198283811669,0,54.0,0,0,27.32,6.2,130,0
700370866V,1,9.0,0,0,16.37,4.5,145,0
198188826944,0,2.0,0,0,14.9,5.7,140,0
199508757774,1,68.0,0,0,27.32,6.1,158,0
828630641V,1,56.0,0,0,26.88,6.1,100,0
858907992V,1,47.0,0,0,27.7,6.5,160,0
200479445368,0,70.0,0,0,37.5,4.5,155,0
708623534V,1,38.0,0,0,24.1,5.8,126,0
200126350104,1,13.0,0,0,22.53,4.8,126,0
813904423V,0,12.0,0,0,16.03,4.8,85,0
199041590558,0,54.0,0,0,32.51,4.8,145,0
198404905626,0,28.0,0,0,22.3,3.5,155,0
884246447V,0,65.0,1,0,20.04,4.0,200,0
764006147V,0,22.0,0,0,20.63,4.5,100,0
957566930V,0,80.0,0,0,28.07,3.5,80,0
198303817554,0,3.0,0,0,14.64,4.0,155,0
200430304462,0,17.0,0,0,20.62,5.8,80,0
965338034V,0,19.0,0,0,27.32,6.2,100,0
924250131V,1,4.0,0,0,19.03,4.5,155,0
199720105679,1,19.0,0,0,27.32,5.8,160,0
198282532631,1,5.0,0,0,15.54,6.6,160,0
199994399852,0,26.0,0,0,30.38,3.5,160,0
200025538016,0,42.0,0,0,27.97,6.0,200,0
198193283321,0,22.0,0,0,27.32,4.8,85,0
199479537571,0,41.0,0,0,18.84,6.0,130,0
198959578643,0,80.0,0,0,27.32,5.7,145,0
990200814V,1,15.0,0,0,18.08,4.5,100,0
858558811V,0,70.0,0,0,27.32,3.5,200,0
882194066V,0,58.0,0,0,22.07,4.8,160,0
199986468102,0,50.0,0,0,31.75,5.7,155,0
200409298122,0,73.0,0,0,27.32,6.1,159,0
971527360V,0,26.0,0,0,32.93,4.5,130,0
744424806V,0,24.0,0,0,26.22,4.5,100,0
200116536228,0,40.0,0,0,26.97,6.2,100,0
782668103V,0,20.0,0,0,20.94,3.5,130,0
822535907V,0,26.0,0,0,27.32,4.5,130,0
794156716V,1,20.0,0,0,27.32,6.1,80,0
199534156582,0,39.0,0,0,18.84,6.5,130,0
200577911388,1,29.0,0,0,28.1,5.7,155,0
199142942771,0,55.0,0,0,24.1,5.0,80,0
199060708403,1,53.0,0,0,28.07,6.2,145,1
903424270V,0,69.0,0,0,36.6,4.0,90,0
779698804V,1,21.0,0,0,19.89,3.5,85,0
199926970753,1,23.0,0,0,21.4,6.5,160,0
199100361707,0,55.0,1,1,56.81,6.2,159,1
743215010V,0,28.0,0,0,27.32,6.0,126,0
198351108871,1,75.0,0,0,27.32,6.1,140,0
705265079V,1,74.0,1,0,27.32,5.8,145,0
896585223V,1,13.0,0,0,18.43,6.5,140,0
198157336938,1,17.0,0,0,35.58,5.7,160,0
200444531556,1,13.0,0,0,27.9,5.7,160,0
815711273V,0,2.0,0,0,18.97,6.5,130,0
933854464V,1,68.0,1,1,30.66,4.8,155,0
199365422238,1,69.0,0,0,34.94,5.7,90,0
199901478147,0,54.0,0,0,27.32,6.6,159,0
752807141V,0,32.0,0,0,27.32,6.6,130,0
859503852V,0,33.0,0,0,29.09,3.5,160,0
961525267V,1,64.0,0,0,27.32,5.7,130,0
739210959V,0,63.0,0,0,37.74,4.5,90,0
199401915370,0,22.0,0,0,22.23,6.5,159,0
852414027V,0,77.0,0,0,23.64,5.0,130,0
198115945263,1,55.0,0,0,22.51,6.5,126,0
198533952020,1,80.0,0,0,26.17,5.7,155,0
